Record Number		Date         		Time     		Latitude		Longitude		Speed(km/hour)	Altitude(meter)		 
	14783		2014-03-29		14:13:02		3637.2859		-11624.7693		5.20		786.0
	14784		2014-03-29		14:13:03		3637.2852		-11624.7693		4.40		786.0
	14785		2014-03-29		14:13:04		3637.2844		-11624.7693		5.09		786.0
	14786		2014-03-29		14:13:05		3637.2836		-11624.7693		5.40		786.0
	14787		2014-03-29		14:13:06		3637.2828		-11624.7692		5.50		786.0
	14788		2014-03-29		14:13:07		3637.2819		-11624.7691		5.40		786.0
	14789		2014-03-29		14:13:08		3637.2811		-11624.7691		5.40		786.0
	14790		2014-03-29		14:13:09		3637.2801		-11624.7692		5.30		787.0
	14791		2014-03-29		14:13:10		3637.2793		-11624.7693		5.20		787.0
	14792		2014-03-29		14:13:11		3637.2786		-11624.7692		5.50		787.0
	14793		2014-03-29		14:13:12		3637.2778		-11624.7693		5.00		787.0
	14794		2014-03-29		14:13:13		3637.2770		-11624.7692		5.40		787.0
	14795		2014-03-29		14:13:14		3637.2762		-11624.7692		5.20		786.0
	14796		2014-03-29		14:13:15		3637.2755		-11624.7691		4.70		786.0
	14797		2014-03-29		14:13:16		3637.2747		-11624.7691		4.80		786.0
	14798		2014-03-29		14:13:17		3637.2738		-11624.7692		5.30		787.0
	14799		2014-03-29		14:13:18		3637.2728		-11624.7693		5.70		787.0
	14800		2014-03-29		14:13:19		3637.2719		-11624.7697		5.20		787.0
	14801		2014-03-29		14:13:20		3637.2713		-11624.7696		5.20		787.0
	14802		2014-03-29		14:13:21		3637.2705		-11624.7698		5.00		787.0
	14803		2014-03-29		14:13:22		3637.2697		-11624.7697		6.10		787.0
	14804		2014-03-29		14:13:23		3637.2689		-11624.7697		5.20		787.0
	14805		2014-03-29		14:13:24		3637.2682		-11624.7695		5.09		787.0
	14806		2014-03-29		14:13:25		3637.2673		-11624.7695		5.30		787.0
	14807		2014-03-29		14:13:26		3637.2664		-11624.7695		5.50		787.0
	14808		2014-03-29		14:13:27		3637.2656		-11624.7696		5.30		787.0
	14809		2014-03-29		14:13:28		3637.2649		-11624.7696		5.20		787.0
	14810		2014-03-29		14:13:29		3637.2641		-11624.7696		5.60		787.0
	14811		2014-03-29		14:13:30		3637.2632		-11624.7696		5.60		786.0
	14812		2014-03-29		14:13:31		3637.2624		-11624.7696		5.00		786.0
	14813		2014-03-29		14:13:32		3637.2617		-11624.7696		4.70		786.0
	14814		2014-03-29		14:13:33		3637.2610		-11624.7697		4.80		786.0
	14815		2014-03-29		14:13:34		3637.2603		-11624.7697		5.09		786.0
	14816		2014-03-29		14:13:35		3637.2595		-11624.7696		4.90		786.0
	14817		2014-03-29		14:13:36		3637.2588		-11624.7695		5.09		786.0
	14818		2014-03-29		14:13:37		3637.2580		-11624.7695		5.60		786.0
	14819		2014-03-29		14:13:38		3637.2571		-11624.7696		5.30		786.0
	14820		2014-03-29		14:13:39		3637.2564		-11624.7696		5.20		786.0
	14821		2014-03-29		14:13:40		3637.2556		-11624.7696		4.90		786.0
	14822		2014-03-29		14:13:41		3637.2549		-11624.7696		5.00		786.0
	14823		2014-03-29		14:13:42		3637.2542		-11624.7696		4.80		786.0
	14824		2014-03-29		14:13:43		3637.2534		-11624.7696		4.90		786.0
	14825		2014-03-29		14:13:44		3637.2527		-11624.7695		5.00		786.0
	14826		2014-03-29		14:13:45		3637.2519		-11624.7693		4.90		786.0
	14827		2014-03-29		14:13:46		3637.2512		-11624.7693		5.20		786.0
	14828		2014-03-29		14:13:47		3637.2503		-11624.7693		5.60		786.0
	14829		2014-03-29		14:13:48		3637.2495		-11624.7693		5.09		786.0
	14830		2014-03-29		14:13:49		3637.2488		-11624.7693		4.90		786.0
	14831		2014-03-29		14:13:50		3637.2480		-11624.7692		5.30		786.0
	14832		2014-03-29		14:13:51		3637.2471		-11624.7691		5.40		786.0
	14833		2014-03-29		14:13:52		3637.2463		-11624.7690		5.40		786.0
	14834		2014-03-29		14:13:53		3637.2455		-11624.7690		5.30		786.0
	14835		2014-03-29		14:13:54		3637.2447		-11624.7690		5.20		786.0
	14836		2014-03-29		14:13:55		3637.2440		-11624.7688		5.09		786.0
	14837		2014-03-29		14:13:56		3637.2434		-11624.7687		4.90		785.0
	14838		2014-03-29		14:13:57		3637.2426		-11624.7687		5.60		785.0
	14839		2014-03-29		14:13:58		3637.2418		-11624.7688		5.20		785.0
	14840		2014-03-29		14:13:59		3637.2410		-11624.7688		5.20		785.0
	14841		2014-03-29		14:14:00		3637.2402		-11624.7690		5.00		785.0
	14842		2014-03-29		14:14:01		3637.2394		-11624.7692		5.40		785.0
	14843		2014-03-29		14:14:02		3637.2383		-11624.7693		5.50		786.0
	14844		2014-03-29		14:14:03		3637.2375		-11624.7693		5.09		786.0
	14845		2014-03-29		14:14:04		3637.2367		-11624.7693		5.30		786.0
	14846		2014-03-29		14:14:05		3637.2359		-11624.7695		4.80		786.0
	14847		2014-03-29		14:14:06		3637.2353		-11624.7695		4.80		785.0
	14848		2014-03-29		14:14:07		3637.2344		-11624.7696		5.20		786.0
	14849		2014-03-29		14:14:08		3637.2337		-11624.7693		5.20		785.0
	14850		2014-03-29		14:14:09		3637.2330		-11624.7693		5.30		785.0
	14851		2014-03-29		14:14:10		3637.2322		-11624.7693		5.50		785.0
	14852		2014-03-29		14:14:11		3637.2314		-11624.7692		5.09		785.0
	14853		2014-03-29		14:14:12		3637.2306		-11624.7692		5.00		785.0
	14854		2014-03-29		14:14:13		3637.2298		-11624.7692		5.00		785.0
	14855		2014-03-29		14:14:14		3637.2289		-11624.7693		5.00		786.0
	14856		2014-03-29		14:14:15		3637.2282		-11624.7693		4.80		786.0
	14857		2014-03-29		14:14:16		3637.2274		-11624.7692		5.40		786.0
	14858		2014-03-29		14:14:17		3637.2266		-11624.7692		4.90		786.0
	14859		2014-03-29		14:14:18		3637.2258		-11624.7693		5.40		786.0
	14860		2014-03-29		14:14:19		3637.2250		-11624.7693		5.09		786.0
	14861		2014-03-29		14:14:20		3637.2243		-11624.7695		4.90		786.0
	14862		2014-03-29		14:14:21		3637.2235		-11624.7697		5.20		785.0
	14863		2014-03-29		14:14:22		3637.2228		-11624.7698		5.09		785.0
	14864		2014-03-29		14:14:23		3637.2220		-11624.7699		5.09		785.0
	14865		2014-03-29		14:14:24		3637.2212		-11624.7699		5.30		785.0
	14866		2014-03-29		14:14:25		3637.2204		-11624.7699		5.40		785.0
	14867		2014-03-29		14:14:26		3637.2196		-11624.7698		5.60		785.0
	14868		2014-03-29		14:14:27		3637.2187		-11624.7698		5.30		785.0
	14869		2014-03-29		14:14:28		3637.2179		-11624.7698		5.40		785.0
	14870		2014-03-29		14:14:29		3637.2170		-11624.7699		5.30		786.0
	14871		2014-03-29		14:14:30		3637.2162		-11624.7700		5.30		786.0
	14872		2014-03-29		14:14:31		3637.2154		-11624.7700		5.09		786.0
	14873		2014-03-29		14:14:32		3637.2145		-11624.7700		5.20		786.0
	14874		2014-03-29		14:14:33		3637.2138		-11624.7701		5.50		786.0
	14875		2014-03-29		14:14:34		3637.2130		-11624.7702		5.20		786.0
	14876		2014-03-29		14:14:35		3637.2123		-11624.7702		4.90		785.0
	14877		2014-03-29		14:14:36		3637.2113		-11624.7704		5.30		786.0
	14878		2014-03-29		14:14:37		3637.2106		-11624.7703		5.20		786.0
	14879		2014-03-29		14:14:38		3637.2097		-11624.7704		5.20		786.0
	14880		2014-03-29		14:14:39		3637.2089		-11624.7705		4.70		786.0
	14881		2014-03-29		14:14:40		3637.2081		-11624.7705		5.00		786.0
	14882		2014-03-29		14:14:41		3637.2073		-11624.7703		5.20		786.0
	14883		2014-03-29		14:14:42		3637.2064		-11624.7702		5.09		786.0
	14884		2014-03-29		14:14:43		3637.2056		-11624.7700		5.60		786.0
	14885		2014-03-29		14:14:44		3637.2048		-11624.7701		5.50		786.0
	14886		2014-03-29		14:14:45		3637.2041		-11624.7704		5.40		786.0
	14887		2014-03-29		14:14:46		3637.2031		-11624.7706		5.30		786.0
	14888		2014-03-29		14:14:47		3637.2024		-11624.7706		5.40		786.0
	14889		2014-03-29		14:14:48		3637.2015		-11624.7704		5.70		786.0
	14890		2014-03-29		14:14:49		3637.2007		-11624.7702		5.30		786.0
	14891		2014-03-29		14:14:50		3637.1999		-11624.7702		5.20		786.0
	14892		2014-03-29		14:14:51		3637.1992		-11624.7702		5.20		786.0
	14893		2014-03-29		14:14:52		3637.1984		-11624.7702		5.20		786.0
	14894		2014-03-29		14:14:53		3637.1976		-11624.7702		5.00		786.0
	14895		2014-03-29		14:14:54		3637.1969		-11624.7702		4.90		786.0
	14896		2014-03-29		14:14:55		3637.1961		-11624.7702		5.40		786.0
	14897		2014-03-29		14:14:56		3637.1953		-11624.7702		5.20		786.0
	14898		2014-03-29		14:14:57		3637.1945		-11624.7702		5.09		786.0
	14899		2014-03-29		14:14:58		3637.1938		-11624.7701		5.09		786.0
	14900		2014-03-29		14:14:59		3637.1931		-11624.7699		5.00		786.0
	14901		2014-03-29		14:15:00		3637.1924		-11624.7698		5.00		786.0
	14902		2014-03-29		14:15:01		3637.1915		-11624.7698		5.30		786.0
	14903		2014-03-29		14:15:02		3637.1905		-11624.7699		4.80		786.0
	14904		2014-03-29		14:15:03		3637.1897		-11624.7699		5.60		786.0
	14905		2014-03-29		14:15:04		3637.1889		-11624.7700		5.40		786.0
	14906		2014-03-29		14:15:05		3637.1882		-11624.7702		5.50		786.0
	14907		2014-03-29		14:15:06		3637.1873		-11624.7703		5.20		786.0
	14908		2014-03-29		14:15:07		3637.1865		-11624.7703		5.09		786.0
	14909		2014-03-29		14:15:08		3637.1857		-11624.7702		5.20		786.0
	14910		2014-03-29		14:15:09		3637.1851		-11624.7701		4.50		786.0
	14911		2014-03-29		14:15:10		3637.1844		-11624.7699		5.20		786.0
	14912		2014-03-29		14:15:11		3637.1836		-11624.7699		5.09		786.0
	14913		2014-03-29		14:15:12		3637.1829		-11624.7698		5.09		786.0
	14914		2014-03-29		14:15:13		3637.1821		-11624.7697		4.90		785.0
	14915		2014-03-29		14:15:14		3637.1814		-11624.7697		4.70		785.0
	14916		2014-03-29		14:15:15		3637.1807		-11624.7696		5.00		785.0
	14917		2014-03-29		14:15:16		3637.1800		-11624.7695		4.50		785.0
	14918		2014-03-29		14:15:17		3637.1793		-11624.7693		4.80		785.0
	14919		2014-03-29		14:15:18		3637.1786		-11624.7693		4.90		785.0
	14920		2014-03-29		14:15:19		3637.1778		-11624.7692		5.09		785.0
	14921		2014-03-29		14:15:20		3637.1771		-11624.7692		5.00		785.0
	14922		2014-03-29		14:15:21		3637.1763		-11624.7692		5.20		785.0
	14923		2014-03-29		14:15:22		3637.1756		-11624.7692		4.90		785.0
	14924		2014-03-29		14:15:23		3637.1748		-11624.7692		5.00		785.0
	14925		2014-03-29		14:15:24		3637.1738		-11624.7695		5.50		785.0
	14926		2014-03-29		14:15:25		3637.1726		-11624.7699		5.09		785.0
	14927		2014-03-29		14:15:26		3637.1717		-11624.7700		5.20		785.0
	14928		2014-03-29		14:15:27		3637.1709		-11624.7700		5.30		785.0
	14929		2014-03-29		14:15:28		3637.1701		-11624.7698		5.30		785.0
	14930		2014-03-29		14:15:29		3637.1692		-11624.7696		5.30		786.0
	14931		2014-03-29		14:15:30		3637.1684		-11624.7695		5.30		786.0
	14932		2014-03-29		14:15:32		3637.1668		-11624.7693		5.09		786.0
	14933		2014-03-29		14:15:33		3637.1661		-11624.7693		5.00		786.0
	14934		2014-03-29		14:15:34		3637.1653		-11624.7695		5.09		786.0
	14935		2014-03-29		14:15:35		3637.1646		-11624.7697		5.00		786.0
	14936		2014-03-29		14:15:37		3637.1631		-11624.7700		5.20		786.0
	14937		2014-03-29		14:15:38		3637.1623		-11624.7701		5.20		786.0
	14938		2014-03-29		14:15:39		3637.1615		-11624.7701		5.09		786.0
	14939		2014-03-29		14:15:40		3637.1608		-11624.7700		5.09		786.0
	14940		2014-03-29		14:15:41		3637.1599		-11624.7701		5.40		786.0
	14941		2014-03-29		14:15:42		3637.1590		-11624.7700		5.50		786.0
	14942		2014-03-29		14:15:43		3637.1581		-11624.7701		5.50		786.0
	14943		2014-03-29		14:15:44		3637.1572		-11624.7701		5.40		786.0
	14944		2014-03-29		14:15:45		3637.1564		-11624.7701		5.40		786.0
	14945		2014-03-29		14:15:46		3637.1556		-11624.7701		5.09		786.0
	14946		2014-03-29		14:15:47		3637.1548		-11624.7701		5.40		786.0
	14947		2014-03-29		14:15:48		3637.1540		-11624.7702		5.20		786.0
	14948		2014-03-29		14:15:49		3637.1533		-11624.7701		5.30		786.0
	14949		2014-03-29		14:15:50		3637.1525		-11624.7701		4.70		786.0
	14950		2014-03-29		14:15:51		3637.1518		-11624.7700		4.80		786.0
	14951		2014-03-29		14:15:52		3637.1511		-11624.7700		5.00		786.0
	14952		2014-03-29		14:15:53		3637.1503		-11624.7700		5.00		786.0
	14953		2014-03-29		14:15:54		3637.1496		-11624.7699		5.09		786.0
	14954		2014-03-29		14:15:55		3637.1489		-11624.7698		5.09		786.0
	14955		2014-03-29		14:15:56		3637.1481		-11624.7697		5.09		786.0
	14956		2014-03-29		14:15:57		3637.1473		-11624.7697		5.00		786.0
	14957		2014-03-29		14:15:58		3637.1466		-11624.7697		5.40		786.0
	14958		2014-03-29		14:15:59		3637.1459		-11624.7695		4.59		786.0
	14959		2014-03-29		14:16:00		3637.1452		-11624.7693		5.09		786.0
	14960		2014-03-29		14:16:01		3637.1444		-11624.7693		4.70		786.0
	14961		2014-03-29		14:16:02		3637.1437		-11624.7693		4.59		786.0
	14962		2014-03-29		14:16:03		3637.1430		-11624.7693		4.90		786.0
	14963		2014-03-29		14:16:04		3637.1423		-11624.7693		4.90		786.0
	14964		2014-03-29		14:16:05		3637.1416		-11624.7693		4.59		786.0
	14965		2014-03-29		14:16:06		3637.1410		-11624.7692		4.50		786.0
	14966		2014-03-29		14:16:07		3637.1402		-11624.7691		4.90		786.0
	14967		2014-03-29		14:16:08		3637.1394		-11624.7691		5.20		786.0
	14968		2014-03-29		14:16:09		3637.1387		-11624.7691		4.59		786.0
	14969		2014-03-29		14:16:10		3637.1381		-11624.7692		4.59		786.0
	14970		2014-03-29		14:16:11		3637.1373		-11624.7693		4.59		786.0
	14971		2014-03-29		14:16:12		3637.1366		-11624.7696		4.59		786.0
	14972		2014-03-29		14:16:13		3637.1361		-11624.7698		2.70		786.0
	14973		2014-03-29		14:16:14		3637.1358		-11624.7699		0.50		786.0
	14974		2014-03-29		14:16:15		3637.1358		-11624.7700		2.10		786.0
	14975		2014-03-29		14:16:16		3637.1360		-11624.7699		1.90		786.0
	14976		2014-03-29		14:16:17		3637.1360		-11624.7699		0.50		786.0
	14977		2014-03-29		14:16:18		3637.1359		-11624.7699		0.70		786.0
	14978		2014-03-29		14:16:19		3637.1358		-11624.7699		1.10		787.0
	14979		2014-03-29		14:16:20		3637.1358		-11624.7701		1.10		787.0
	14980		2014-03-29		14:16:21		3637.1355		-11624.7702		3.50		787.0
	14981		2014-03-29		14:16:22		3637.1350		-11624.7702		2.70		787.0
	14982		2014-03-29		14:16:23		3637.1346		-11624.7702		3.10		787.0
	14983		2014-03-29		14:16:24		3637.1341		-11624.7701		3.80		787.0
	14984		2014-03-29		14:16:25		3637.1335		-11624.7700		4.59		787.0
	14985		2014-03-29		14:16:26		3637.1329		-11624.7699		4.59		786.0
	14986		2014-03-29		14:16:27		3637.1322		-11624.7697		4.50		786.0
	14987		2014-03-29		14:16:28		3637.1317		-11624.7697		2.40		786.0
	14988		2014-03-29		14:16:29		3637.1316		-11624.7697		0.30		786.0
	14989		2014-03-29		14:16:30		3637.1316		-11624.7697		0.30		786.0
	14990		2014-03-29		14:16:31		3637.1315		-11624.7697		2.20		786.0
	14991		2014-03-29		14:16:32		3637.1311		-11624.7697		3.70		786.0
	14992		2014-03-29		14:16:33		3637.1306		-11624.7697		3.80		786.0
	14993		2014-03-29		14:16:34		3637.1300		-11624.7696		4.70		786.0
	14994		2014-03-29		14:16:35		3637.1293		-11624.7695		4.90		786.0
	14995		2014-03-29		14:16:36		3637.1285		-11624.7695		4.90		786.0
	14996		2014-03-29		14:16:37		3637.1278		-11624.7695		5.30		786.0
	14997		2014-03-29		14:16:38		3637.1270		-11624.7695		5.09		786.0
	14998		2014-03-29		14:16:39		3637.1262		-11624.7695		5.20		786.0
	14999		2014-03-29		14:16:40		3637.1254		-11624.7696		5.60		786.0
	15000		2014-03-29		14:16:41		3637.1246		-11624.7697		5.09		786.0
	15001		2014-03-29		14:16:42		3637.1239		-11624.7698		5.09		786.0
	15002		2014-03-29		14:16:43		3637.1231		-11624.7700		5.40		786.0
	15003		2014-03-29		14:16:44		3637.1223		-11624.7701		5.20		786.0
	15004		2014-03-29		14:16:45		3637.1215		-11624.7702		5.50		786.0
	15005		2014-03-29		14:16:46		3637.1207		-11624.7703		5.00		786.0
	15006		2014-03-29		14:16:47		3637.1200		-11624.7704		5.50		786.0
	15007		2014-03-29		14:16:48		3637.1192		-11624.7704		4.80		786.0
	15008		2014-03-29		14:16:49		3637.1185		-11624.7705		4.59		787.0
	15009		2014-03-29		14:16:50		3637.1178		-11624.7705		5.20		787.0
	15010		2014-03-29		14:16:51		3637.1171		-11624.7706		4.70		787.0
	15011		2014-03-29		14:16:52		3637.1163		-11624.7706		5.00		787.0
	15012		2014-03-29		14:16:53		3637.1156		-11624.7708		5.00		787.0
	15013		2014-03-29		14:16:54		3637.1148		-11624.7708		5.40		787.0
	15014		2014-03-29		14:16:55		3637.1140		-11624.7706		5.30		787.0
	15015		2014-03-29		14:16:56		3637.1133		-11624.7705		5.00		787.0
	15016		2014-03-29		14:16:57		3637.1126		-11624.7704		4.90		787.0
	15017		2014-03-29		14:16:58		3637.1118		-11624.7703		5.09		787.0
	15018		2014-03-29		14:16:59		3637.1110		-11624.7702		5.20		787.0
	15019		2014-03-29		14:17:00		3637.1102		-11624.7702		5.09		787.0
	15020		2014-03-29		14:17:01		3637.1094		-11624.7702		5.40		787.0
	15021		2014-03-29		14:17:02		3637.1086		-11624.7703		5.50		787.0
	15022		2014-03-29		14:17:03		3637.1078		-11624.7704		4.90		787.0
	15023		2014-03-29		14:17:04		3637.1071		-11624.7704		5.20		787.0
	15024		2014-03-29		14:17:05		3637.1063		-11624.7704		5.40		787.0
	15025		2014-03-29		14:17:06		3637.1055		-11624.7703		5.30		787.0
	15026		2014-03-29		14:17:07		3637.1047		-11624.7702		5.09		787.0
	15027		2014-03-29		14:17:08		3637.1039		-11624.7701		5.40		787.0
	15028		2014-03-29		14:17:09		3637.1031		-11624.7700		5.60		787.0
	15029		2014-03-29		14:17:10		3637.1023		-11624.7700		5.30		787.0
	15030		2014-03-29		14:17:11		3637.1015		-11624.7701		5.20		787.0
	15031		2014-03-29		14:17:12		3637.1008		-11624.7701		5.00		787.0
	15032		2014-03-29		14:17:13		3637.1000		-11624.7702		5.40		787.0
	15033		2014-03-29		14:17:14		3637.0992		-11624.7702		5.20		787.0
	15034		2014-03-29		14:17:15		3637.0985		-11624.7701		5.00		787.0
	15035		2014-03-29		14:17:16		3637.0977		-11624.7699		5.00		787.0
	15036		2014-03-29		14:17:17		3637.0970		-11624.7697		5.09		786.0
	15037		2014-03-29		14:17:18		3637.0962		-11624.7695		5.20		786.0
	15038		2014-03-29		14:17:19		3637.0955		-11624.7695		5.00		786.0
	15039		2014-03-29		14:17:20		3637.0947		-11624.7695		5.00		786.0
	15040		2014-03-29		14:17:21		3637.0939		-11624.7695		5.20		786.0
	15041		2014-03-29		14:17:22		3637.0932		-11624.7696		5.30		786.0
	15042		2014-03-29		14:17:23		3637.0924		-11624.7697		5.09		786.0
	15043		2014-03-29		14:17:24		3637.0916		-11624.7699		5.70		786.0
	15044		2014-03-29		14:17:25		3637.0908		-11624.7700		5.00		786.0
	15045		2014-03-29		14:17:26		3637.0900		-11624.7702		4.90		786.0
	15046		2014-03-29		14:17:27		3637.0892		-11624.7701		5.09		786.0
	15047		2014-03-29		14:17:28		3637.0885		-11624.7701		4.80		786.0
	15048		2014-03-29		14:17:29		3637.0878		-11624.7702		5.20		786.0
	15049		2014-03-29		14:17:30		3637.0870		-11624.7703		5.20		786.0
	15050		2014-03-29		14:17:31		3637.0863		-11624.7704		4.70		786.0
	15051		2014-03-29		14:17:32		3637.0856		-11624.7705		4.90		786.0
	15052		2014-03-29		14:17:33		3637.0848		-11624.7706		5.30		786.0
	15053		2014-03-29		14:17:34		3637.0841		-11624.7708		4.90		786.0
	15054		2014-03-29		14:17:35		3637.0833		-11624.7709		5.40		786.0
	15055		2014-03-29		14:17:36		3637.0825		-11624.7709		5.00		786.0
	15056		2014-03-29		14:17:37		3637.0818		-11624.7708		4.90		786.0
	15057		2014-03-29		14:17:38		3637.0811		-11624.7706		4.70		786.0
	15058		2014-03-29		14:17:39		3637.0803		-11624.7706		5.20		786.0
	15059		2014-03-29		14:17:40		3637.0796		-11624.7703		4.70		786.0
	15060		2014-03-29		14:17:41		3637.0788		-11624.7702		4.40		786.0
	15061		2014-03-29		14:17:42		3637.0780		-11624.7701		5.00		786.0
	15062		2014-03-29		14:17:43		3637.0772		-11624.7699		5.30		786.0
	15063		2014-03-29		14:17:44		3637.0764		-11624.7698		4.90		787.0
	15064		2014-03-29		14:17:45		3637.0757		-11624.7697		4.40		786.0
	15065		2014-03-29		14:17:46		3637.0751		-11624.7699		4.70		786.0
	15066		2014-03-29		14:17:47		3637.0744		-11624.7702		4.80		786.0
	15067		2014-03-29		14:17:48		3637.0737		-11624.7704		5.30		786.0
	15068		2014-03-29		14:17:49		3637.0729		-11624.7706		4.80		786.0
	15069		2014-03-29		14:17:50		3637.0722		-11624.7709		5.00		786.0
	15070		2014-03-29		14:17:51		3637.0715		-11624.7709		4.90		786.0
	15071		2014-03-29		14:17:52		3637.0708		-11624.7706		5.30		786.0
	15072		2014-03-29		14:17:53		3637.0700		-11624.7703		5.20		786.0
	15073		2014-03-29		14:17:54		3637.0693		-11624.7701		5.30		786.0
	15074		2014-03-29		14:17:55		3637.0686		-11624.7699		4.20		786.0
	15075		2014-03-29		14:17:56		3637.0679		-11624.7701		5.09		786.0
	15076		2014-03-29		14:17:57		3637.0671		-11624.7703		5.20		786.0
	15077		2014-03-29		14:17:58		3637.0664		-11624.7705		4.80		786.0
